"YearMonth","Year","Month","GEO","Products and product groups","COORDINATE","VALUE","MnthInf","AnnMnthInf","AnnInf"
"2018-01",2018,"01","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",104,-1.79,-19.49,-2.07
"2018-01",2018,"01","Yellowknife, Northwest Territories","Goods","30.274",128.7,0.23,2.8,0.7
"2018-01",2018,"01","Yellowknife, Northwest Territories","Services","30.282",141.9,0.28,3.41,2.01
"2018-01",2018,"01","Iqaluit, Nunavut","All-items","31.2",127.1,0.87,10.95,2.17
"2018-02",2018,"02","Canada","All-items","2.2",132.5,0.61,7.57,2.16
"2018-02",2018,"02","Canada","Food","2.3",144.7,0,0,2.12
"2018-02",2018,"02","Canada","Shelter","2.79",140,0.21,2.55,1.74
"2018-02",2018,"02","Canada","Clothing and footwear","2.139",93.3,1.74,23,0.43
"2018-02",2018,"02","Canada","Transportation","2.176",137.7,0.36,4.41,4.4
"2018-02",2018,"02","Canada","Health and personal care","2.201",125.6,0.4,4.91,1.87
"2018-02",2018,"02","Canada","Recreation, education and reading","2.219",114.1,2.06,27.72,0.8
"2018-02",2018,"02","Canada","Goods","2.274",120.7,0.42,5.16,1.68
"2018-02",2018,"02","Canada","Services","2.282",144.3,0.7,8.73,2.56
"2018-02",2018,"02","Newfoundland and Labrador","All-items","3.2",137.3,0.37,4.53,1.7
"2018-02",2018,"02","Newfoundland and Labrador","Food","3.3",145.8,0.69,8.6,1.04
"2018-02",2018,"02","Newfoundland and Labrador","Shelter","3.79",158.1,-0.25,-2.96,2.2
"2018-02",2018,"02","Newfoundland and Labrador","Clothing and footwear","3.139",98,-0.2,-2.37,2.83
"2018-02",2018,"02","Newfoundland and Labrador","Transportation","3.176",140.5,0.64,7.96,2.18
"2018-02",2018,"02","Newfoundland and Labrador","Health and personal care","3.201",120.3,0.08,0.96,1.18
"2018-02",2018,"02","Newfoundland and Labrador","Recreation, education and reading","3.219",110.4,1.1,14.03,0.18
"2018-02",2018,"02","Newfoundland and Labrador","Goods","3.274",128.7,0.31,3.78,1.26
"2018-02",2018,"02","Newfoundland and Labrador","Services","3.282",150.6,0.47,5.79,2.31
"2018-02",2018,"02","St. John's, Newfoundland and Labrador","All-items","4.2",136.8,0.44,5.41,1.56
"2018-02",2018,"02","St. John's, Newfoundland and Labrador","Shelter","4.79",154.1,0,0,1.72
"2018-02",2018,"02","Prince Edward Island","All-items","5.2",135.4,0.74,9.25,2.97
"2018-02",2018,"02","Prince Edward Island","Food","5.3",147.5,0.89,11.22,2.08
"2018-02",2018,"02","Prince Edward Island","Shelter","5.79",136.7,-0.15,-1.79,2.47
"2018-02",2018,"02","Prince Edward Island","Clothing and footwear","5.139",103.3,2.89,40.76,3.82
"2018-02",2018,"02","Prince Edward Island","Transportation","5.176",137.1,0.59,7.31,4.42
"2018-02",2018,"02","Prince Edward Island","Health and personal care","5.201",124.9,-0.32,-3.77,1.63
"2018-02",2018,"02","Prince Edward Island","Recreation, education and reading","5.219",117,2.09,28.17,3.36
"2018-02",2018,"02","Prince Edward Island","Goods","5.274",135.4,0.89,11.22,3.36
"2018-02",2018,"02","Prince Edward Island","Services","5.282",135.1,0.45,5.54,2.43
"2018-02",2018,"02","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",134.7,0.67,8.34,2.9
"2018-02",2018,"02","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",133.5,-0.15,-1.79,2.46
"2018-02",2018,"02","Nova Scotia","All-items","7.2",134.4,0.67,8.34,2.28
"2018-02",2018,"02","Nova Scotia","Food","7.3",150,1.08,13.76,1.76
"2018-02",2018,"02","Nova Scotia","Shelter","7.79",144.5,0.21,2.55,2.26
"2018-02",2018,"02","Nova Scotia","Clothing and footwear","7.139",97.3,2.21,29.99,0.62
"2018-02",2018,"02","Nova Scotia","Transportation","7.176",131.2,0.46,5.66,4.63
"2018-02",2018,"02","Nova Scotia","Health and personal care","7.201",121.6,-0.65,-7.53,0.33
"2018-02",2018,"02","Nova Scotia","Recreation, education and reading","7.219",117.2,1.47,19.14,1.82
"2018-02",2018,"02","Nova Scotia","Goods","7.274",130,0.93,11.75,2.2
"2018-02",2018,"02","Nova Scotia","Services","7.282",139.6,0.43,5.28,2.42
"2018-02",2018,"02","Halifax, Nova Scotia","All-items","8.2",133.1,0.68,8.47,2.15
"2018-02",2018,"02","Halifax, Nova Scotia","Shelter","8.79",139.3,0.22,2.67,1.9
"2018-02",2018,"02","New Brunswick","All-items","9.2",133.5,0.75,9.38,2.69
"2018-02",2018,"02","New Brunswick","Food","9.3",150.3,0.4,4.91,1.62
"2018-02",2018,"02","New Brunswick","Shelter","9.79",136.6,0.15,1.81,1.79
"2018-02",2018,"02","New Brunswick","Clothing and footwear","9.139",101.3,1.4,18.16,3.16
"2018-02",2018,"02","New Brunswick","Transportation","9.176",132.5,0.53,6.55,3.84
"2018-02",2018,"02","New Brunswick","Health and personal care","9.201",117.1,-0.09,-1.07,2.18
"2018-02",2018,"02","New Brunswick","Recreation, education and reading","9.219",117.7,2.17,29.38,3.25
"2018-02",2018,"02","New Brunswick","Goods","9.274",128.9,0.7,8.73,2.71
"2018-02",2018,"02","New Brunswick","Services","9.282",139.5,0.72,8.99,2.65
"2018-02",2018,"02","Saint John, New Brunswick","All-items","10.2",133.4,0.76,9.51,2.69
"2018-02",2018,"02","Saint John, New Brunswick","Shelter","10.79",138.9,0.14,1.69,1.76
"2018-02",2018,"02","Quebec","All-items","11.2",128.5,0.55,6.8,1.5
"2018-02",2018,"02","Quebec","Food","11.3",145.2,0.14,1.69,1.61
"2018-02",2018,"02","Quebec","Shelter","11.79",132.3,0.23,2.8,1.07
"2018-02",2018,"02","Quebec","Clothing and footwear","11.139",93.4,2.86,40.27,0.86
"2018-02",2018,"02","Quebec","Transportation","11.176",135.2,0.45,5.54,4.32
"2018-02",2018,"02","Quebec","Health and personal care","11.201",124.3,0.4,4.91,0.97
"2018-02",2018,"02","Quebec","Recreation, education and reading","11.219",101.2,1.81,24.02,-1.36
"2018-02",2018,"02","Quebec","Goods","11.274",121.8,0.66,8.21,1.67
"2018-02",2018,"02","Quebec","Services","11.282",136.2,0.44,5.41,1.41
"2018-02",2018,"02","Québec, Quebec","All-items","12.2",128.1,0.47,5.79,1.26
"2018-02",2018,"02","Québec, Quebec","Shelter","12.79",132,0.08,0.96,0.46
"2018-02",2018,"02","Montréal, Quebec","All-items","13.2",128.9,0.55,6.8,1.74
"2018-02",2018,"02","Montréal, Quebec","Shelter","13.79",131.2,0.31,3.78,1.08
"2018-02",2018,"02","Ontario","All-items","14.2",134,0.6,7.44,2.13
"2018-02",2018,"02","Ontario","Food","14.3",146.6,0.21,2.55,2.81
"2018-02",2018,"02","Ontario","Shelter","14.79",141.9,0.14,1.69,1.21
"2018-02",2018,"02","Ontario","Clothing and footwear","14.139",88.5,1.03,13.08,-0.9
"2018-02",2018,"02","Ontario","Transportation","14.176",138.9,0.22,2.67,4.44
"2018-02",2018,"02","Ontario","Health and personal care","14.201",127.6,1.03,13.08,1.84
"2018-02",2018,"02","Ontario","Recreation, education and reading","14.219",117.3,1.91,25.49,1.56
"2018-02",2018,"02","Ontario","Goods","14.274",119.2,0.25,3.04,0.85
"2018-02",2018,"02","Ontario","Services","14.282",147.4,0.89,11.22,3.08
"2018-02",2018,"02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",132.1,0.61,7.57,2.17
"2018-02",2018,"02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",137,0.15,1.81,0.88
"2018-02",2018,"02","Toronto, Ontario","All-items","16.2",136,0.52,6.42,2.64
"2018-02",2018,"02","Toronto, Ontario","Shelter","16.79",145.1,0.14,1.69,2.04
"2018-02",2018,"02","Thunder Bay, Ontario","All-items","17.2",127.3,0.71,8.86,1.6
"2018-02",2018,"02","Thunder Bay, Ontario","Shelter","17.79",119.5,0.34,4.16,-0.17
"2018-02",2018,"02","Manitoba","All-items","18.2",132.6,0.23,2.8,2.39
"2018-02",2018,"02","Manitoba","Food","18.3",142.3,-0.7,-8.08,2.52
"2018-02",2018,"02","Manitoba","Shelter","18.79",146.9,0.07,0.84,2.58
"2018-02",2018,"02","Manitoba","Clothing and footwear","18.139",91.8,0,0,0.44
"2018-02",2018,"02","Manitoba","Transportation","18.176",135.4,0.07,0.84,4.48
"2018-02",2018,"02","Manitoba","Health and personal care","18.201",118.9,0.08,0.96,2.77
"2018-02",2018,"02","Manitoba","Recreation, education and reading","18.219",113.5,1.7,22.42,1.07
"2018-02",2018,"02","Manitoba","Goods","18.274",119.9,-0.08,-0.96,2.65
"2018-02",2018,"02","Manitoba","Services","18.282",146.8,0.48,5.91,2.02
"2018-02",2018,"02","Winnipeg, Manitoba","All-items","19.2",132.2,0.23,2.8,2.24
"2018-02",2018,"02","Winnipeg, Manitoba","Shelter","19.79",145.1,-0.07,-0.84,2.11
"2018-02",2018,"02","Saskatchewan","All-items","20.2",136.7,0.22,2.67,2.86
"2018-02",2018,"02","Saskatchewan","Food","20.3",146,-0.54,-6.29,2.67
"2018-02",2018,"02","Saskatchewan","Shelter","20.79",165.7,0.12,1.45,1.97
"2018-02",2018,"02","Saskatchewan","Clothing and footwear","20.139",101.2,0.8,10.03,2.85
"2018-02",2018,"02","Saskatchewan","Transportation","20.176",131.5,0.08,0.96,5.12
"2018-02",2018,"02","Saskatchewan","Health and personal care","20.201",124.6,-0.32,-3.77,1.88
"2018-02",2018,"02","Saskatchewan","Recreation, education and reading","20.219",115.4,1.76,23.29,1.76
"2018-02",2018,"02","Saskatchewan","Goods","20.274",120.8,0,0,2.72
"2018-02",2018,"02","Saskatchewan","Services","20.282",156.8,0.45,5.54,2.95
"2018-02",2018,"02","Regina, Saskatchewan","All-items","21.2",137.7,0.22,2.67,2.99
"2018-02",2018,"02","Regina, Saskatchewan","Shelter","21.79",166.3,0.12,1.45,2.21
"2018-02",2018,"02","Saskatoon, Saskatchewan","All-items","22.2",137.4,0.22,2.67,2.92
"2018-02",2018,"02","Saskatoon, Saskatchewan","Shelter","22.79",165.9,0.12,1.45,2.41
"2018-02",2018,"02","Alberta","All-items","23.2",139.7,0.58,7.19,2.19
"2018-02",2018,"02","Alberta","Food","23.3",143,-0.49,-5.72,1.71
"2018-02",2018,"02","Alberta","Shelter","23.79",167.7,0.36,4.41,1.88
"2018-02",2018,"02","Alberta","Clothing and footwear","23.139",95.3,2.8,39.29,2.58
"2018-02",2018,"02","Alberta","Transportation","23.176",140.3,0.07,0.84,4.47
"2018-02",2018,"02","Alberta","Health and personal care","23.201",136.4,-0.44,-5.15,2.71
"2018-02",2018,"02","Alberta","Recreation, education and reading","23.219",114.8,2.78,38.96,0.17
"2018-02",2018,"02","Alberta","Goods","23.274",119.5,0.42,5.16,2.75
"2018-02",2018,"02","Alberta","Services","23.282",162.1,0.75,9.38,1.82
"2018-02",2018,"02","Edmonton, Alberta","All-items","24.2",139.8,0.58,7.19,2.34
"2018-02",2018,"02","Edmonton, Alberta","Shelter","24.79",168.4,0.42,5.16,2.06
"2018-02",2018,"02","Calgary, Alberta","All-items","25.2",140.2,0.65,8.08,2.19
"2018-02",2018,"02","Calgary, Alberta","Shelter","25.79",168.3,0.36,4.41,2.06
"2018-02",2018,"02","British Columbia","All-items","26.2",127,0.71,8.86,2.75
"2018-02",2018,"02","British Columbia","Food","26.3",139.3,0.07,0.84,1.98
"2018-02",2018,"02","British Columbia","Shelter","26.79",121.1,0.17,2.06,3.5
"2018-02",2018,"02","British Columbia","Clothing and footwear","26.139",103.8,2.27,30.91,0.1
"2018-02",2018,"02","British Columbia","Transportation","26.176",138.2,0.58,7.19,4.22
"2018-02",2018,"02","British Columbia","Health and personal care","26.201",118.7,-0.25,-2.96,2.15
"2018-02",2018,"02","British Columbia","Recreation, education and reading","26.219",122,1.92,25.64,1.16
"2018-02",2018,"02","British Columbia","Goods","26.274",119.5,0.76,9.51,1.96
"2018-02",2018,"02","British Columbia","Services","26.282",133.3,0.6,7.44,3.25
"2018-02",2018,"02","Vancouver, British Columbia","All-items","27.2",129.6,0.7,8.73,3.27
"2018-02",2018,"02","Vancouver, British Columbia","Shelter","27.79",127.3,0.16,1.94,4.95
"2018-02",2018,"02","Victoria, British Columbia","All-items","28.2",124.5,0.89,11.22,2.13
"2018-02",2018,"02","Victoria, British Columbia","Shelter","28.79",114.9,0.17,2.06,1.77
"2018-02",2018,"02","Whitehorse, Yukon","All-items","29.2",129.5,0.47,5.79,1.97
"2018-02",2018,"02","Whitehorse, Yukon","Food","29.3",132.7,0.08,0.96,1.07
"2018-02",2018,"02","Whitehorse, Yukon","Shelter","29.79",153,0.39,4.78,4.29
"2018-02",2018,"02","Whitehorse, Yukon","Clothing and footwear","29.139",98.5,0.31,3.78,-1.2
"2018-02",2018,"02","Whitehorse, Yukon","Transportation","29.176",134.9,0.6,7.44,2.27
"2018-02",2018,"02","Whitehorse, Yukon","Health and personal care","29.201",128,-0.39,-4.58,3.31
"2018-02",2018,"02","Whitehorse, Yukon","Recreation, education and reading","29.219",100.4,1.72,22.71,1.41
"2018-02",2018,"02","Whitehorse, Yukon","Goods","29.274",118.9,0.34,4.16,1.89
"2018-02",2018,"02","Whitehorse, Yukon","Services","29.282",141.6,0.57,7.06,2.02
"2018-02",2018,"02","Yellowknife, Northwest Territories","All-items","30.2",136.1,0.52,6.42,1.8
"2018-02",2018,"02","Yellowknife, Northwest Territories","Food","30.3",142.1,-0.35,-4.12,0.64
"2018-02",2018,"02","Yellowknife, Northwest Territories","Shelter","30.79",156.4,0.32,3.91,4.34
"2018-02",2018,"02","Yellowknife, Northwest Territories","Clothing and footwear","30.139",108.3,0.28,3.41,1.4
"2018-02",2018,"02","Yellowknife, Northwest Territories","Transportation","30.176",135.6,0.52,6.42,3.04
"2018-02",2018,"02","Yellowknife, Northwest Territories","Health and personal care","30.201",124.2,0.24,2.92,1.89
"2018-02",2018,"02","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",106,1.92,25.64,-1.67
"2018-02",2018,"02","Yellowknife, Northwest Territories","Goods","30.274",129.3,0.47,5.79,1.41
"2018-02",2018,"02","Yellowknife, Northwest Territories","Services","30.282",142.6,0.49,6.04,2.22
"2018-02",2018,"02","Iqaluit, Nunavut","All-items","31.2",126.9,-0.16,-1.9,2.01
"2018-03",2018,"03","Canada","All-items","2.2",132.9,0.3,3.66,2.31
"2018-03",2018,"03","Canada","Food","2.3",144.2,-0.35,-4.12,1.69
"2018-03",2018,"03","Canada","Shelter","2.79",140,0,0,1.67
"2018-03",2018,"03","Canada","Clothing and footwear","2.139",95,1.82,24.16,-0.11
"2018-03",2018,"03","Canada","Transportation","2.176",138,0.22,2.67,5.26
"2018-03",2018,"03","Canada","Health and personal care","2.201",126.3,0.56,6.93,2.27
"2018-03",2018,"03","Canada","Recreation, education and reading","2.219",116.4,2.02,27.12,1.31
"2018-03",2018,"03","Canada","Goods","2.274",120.9,0.17,2.06,1.77
"2018-03",2018,"03","Canada","Services","2.282",144.9,0.42,5.16,2.69
"2018-03",2018,"03","Newfoundland and Labrador","All-items","3.2",137.5,0.15,1.81,1.63
"2018-03",2018,"03","Newfoundland and Labrador","Food","3.3",145.6,-0.14,-1.67,0.21
"2018-03",2018,"03","Newfoundland and Labrador","Shelter","3.79",158.1,0,0,2.33
"2018-03",2018,"03","Newfoundland and Labrador","Clothing and footwear","3.139",98.1,0.1,1.21,1.45
"2018-03",2018,"03","Newfoundland and Labrador","Transportation","3.176",139.5,-0.71,-8.2,2.42
"2018-03",2018,"03","Newfoundland and Labrador","Health and personal care","3.201",120.6,0.25,3.04,1.34
"2018-03",2018,"03","Newfoundland and Labrador","Recreation, education and reading","3.219",112.6,1.99,26.68,0.36
"2018-03",2018,"03","Newfoundland and Labrador","Goods","3.274",128.4,-0.23,-2.73,1.1
"2018-03",2018,"03","Newfoundland and Labrador","Services","3.282",151.4,0.53,6.55,2.23
"2018-03",2018,"03","St. John's, Newfoundland and Labrador","All-items","4.2",137,0.15,1.81,1.41
"2018-03",2018,"03","St. John's, Newfoundland and Labrador","Shelter","4.79",153.9,-0.13,-1.55,1.58
"2018-03",2018,"03","Prince Edward Island","All-items","5.2",135.6,0.15,1.81,2.42
"2018-03",2018,"03","Prince Edward Island","Food","5.3",146.2,-0.88,-10.06,0.41
"2018-03",2018,"03","Prince Edward Island","Shelter","5.79",137.3,0.44,5.41,2.54
"2018-03",2018,"03","Prince Edward Island","Clothing and footwear","5.139",103.7,0.39,4.78,0.39
"2018-03",2018,"03","Prince Edward Island","Transportation","5.176",136.7,-0.29,-3.43,4.75
"2018-03",2018,"03","Prince Edward Island","Health and personal care","5.201",125.9,0.8,10.03,1.61
"2018-03",2018,"03","Prince Edward Island","Recreation, education and reading","5.219",118.3,1.11,14.16,2.51
"2018-03",2018,"03","Prince Edward Island","Goods","5.274",135.5,0.07,0.84,2.5
"2018-03",2018,"03","Prince Edward Island","Services","5.282",135.5,0.3,3.66,2.34
"2018-03",2018,"03","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",134.9,0.15,1.81,2.43
"2018-03",2018,"03","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",134,0.37,4.53,2.45
"2018-03",2018,"03","Nova Scotia","All-items","7.2",135,0.45,5.54,2.43
"2018-03",2018,"03","Nova Scotia","Food","7.3",148.7,-0.87,-9.95,0.61
"2018-03",2018,"03","Nova Scotia","Shelter","7.79",144.7,0.14,1.69,2.33
"2018-03",2018,"03","Nova Scotia","Clothing and footwear","7.139",101,3.8,56.45,2.12
"2018-03",2018,"03","Nova Scotia","Transportation","7.176",130.3,-0.69,-7.97,4.49
"2018-03",2018,"03","Nova Scotia","Health and personal care","7.201",122.4,0.66,8.21,0.99
"2018-03",2018,"03","Nova Scotia","Recreation, education and reading","7.219",121.1,3.33,48.16,3.42
"2018-03",2018,"03","Nova Scotia","Goods","7.274",130.4,0.31,3.78,2.44
"2018-03",2018,"03","Nova Scotia","Services","7.282",140.3,0.5,6.17,2.41
"2018-03",2018,"03","Halifax, Nova Scotia","All-items","8.2",133.8,0.53,6.55,2.37
"2018-03",2018,"03","Halifax, Nova Scotia","Shelter","8.79",139.5,0.14,1.69,1.97
"2018-03",2018,"03","New Brunswick","All-items","9.2",133.8,0.22,2.67,2.53
"2018-03",2018,"03","New Brunswick","Food","9.3",150,-0.2,-2.37,1.49
"2018-03",2018,"03","New Brunswick","Shelter","9.79",136.5,-0.07,-0.84,1.87
"2018-03",2018,"03","New Brunswick","Clothing and footwear","9.139",103,1.68,22.13,2.69
"2018-03",2018,"03","New Brunswick","Transportation","9.176",131.3,-0.91,-10.39,3.79
"2018-03",2018,"03","New Brunswick","Health and personal care","9.201",117.5,0.34,4.16,2.09
"2018-03",2018,"03","New Brunswick","Recreation, education and reading","9.219",121,2.8,39.29,2.8
"2018-03",2018,"03","New Brunswick","Goods","9.274",128.9,0,0,2.46
"2018-03",2018,"03","New Brunswick","Services","9.282",140.2,0.5,6.17,2.64
"2018-03",2018,"03","Saint John, New Brunswick","All-items","10.2",133.7,0.22,2.67,2.53
"2018-03",2018,"03","Saint John, New Brunswick","Shelter","10.79",138.9,0,0,1.83
"2018-03",2018,"03","Quebec","All-items","11.2",128.7,0.16,1.94,1.58
"2018-03",2018,"03","Quebec","Food","11.3",144.4,-0.55,-6.4,0.77
"2018-03",2018,"03","Quebec","Shelter","11.79",132.5,0.15,1.81,1.15
"2018-03",2018,"03","Quebec","Clothing and footwear","11.139",94.1,0.75,9.38,-0.95
"2018-03",2018,"03","Quebec","Transportation","11.176",135.1,-0.07,-0.84,4.89
"2018-03",2018,"03","Quebec","Health and personal care","11.201",125,0.56,6.93,1.46
"2018-03",2018,"03","Quebec","Recreation, education and reading","11.219",103.5,2.27,30.91,-0.19
"2018-03",2018,"03","Quebec","Goods","11.274",121.8,0,0,1.58
"2018-03",2018,"03","Quebec","Services","11.282",136.6,0.29,3.54,1.64
"2018-03",2018,"03","Québec, Quebec","All-items","12.2",128.4,0.23,2.8,1.34
"2018-03",2018,"03","Québec, Quebec","Shelter","12.79",132.3,0.23,2.8,0.76
"2018-03",2018,"03","Montréal, Quebec","All-items","13.2",129.1,0.16,1.94,1.65
"2018-03",2018,"03","Montréal, Quebec","Shelter","13.79",131.4,0.15,1.81,1.15
"2018-03",2018,"03","Ontario","All-items","14.2",134.6,0.45,5.54,2.44
"2018-03",2018,"03","Ontario","Food","14.3",146,-0.41,-4.81,2.53
"2018-03",2018,"03","Ontario","Shelter","14.79",141.9,0,0,1
"2018-03",2018,"03","Ontario","Clothing and footwear","14.139",90.5,2.26,30.76,-0.55
"2018-03",2018,"03","Ontario","Transportation","14.176",139.3,0.29,3.54,5.77
"2018-03",2018,"03","Ontario","Health and personal care","14.201",128.7,0.86,10.82,2.88
"2018-03",2018,"03","Ontario","Recreation, education and reading","14.219",120.8,2.98,42.24,2.63
"2018-03",2018,"03","Ontario","Goods","14.274",119.5,0.25,3.04,1.27
"2018-03",2018,"03","Ontario","Services","14.282",148.3,0.61,7.57,3.34
"2018-03",2018,"03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",132.7,0.45,5.54,2.47
"2018-03",2018,"03","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",137.3,0.22,2.67,1.03
"2018-03",2018,"03","Toronto, Ontario","All-items","16.2",136.7,0.51,6.29,2.78
"2018-03",2018,"03","Toronto, Ontario","Shelter","16.79",144.9,-0.14,-1.67,1.54
"2018-03",2018,"03","Thunder Bay, Ontario","All-items","17.2",128.1,0.63,7.83,1.91
"2018-03",2018,"03","Thunder Bay, Ontario","Shelter","17.79",119.6,0.08,0.96,-0.25
"2018-03",2018,"03","Manitoba","All-items","18.2",133,0.3,3.66,2.39
"2018-03",2018,"03","Manitoba","Food","18.3",142.6,0.21,2.55,1.71
"2018-03",2018,"03","Manitoba","Shelter","18.79",147.1,0.14,1.69,2.58
"2018-03",2018,"03","Manitoba","Clothing and footwear","18.139",94.4,2.83,39.78,0.85
"2018-03",2018,"03","Manitoba","Transportation","18.176",135.4,0,0,5.04
"2018-03",2018,"03","Manitoba","Health and personal care","18.201",119.7,0.67,8.34,2.48
"2018-03",2018,"03","Manitoba","Recreation, education and reading","18.219",114.8,1.15,14.71,1.68
