"DATE","Year","Month","GEO","Electric power, components","VALUE"
2018-07-01,2018,7,"New Brunswick","Deliveries to other provinces",162157
2018-07-01,2018,7,"New Brunswick","Deliveries to the United States",97264
2018-07-01,2018,7,"New Brunswick","Total firm deliveries",NA
2018-07-01,2018,7,"New Brunswick","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"New Brunswick","Firm deliveries to the United States",NA
2018-07-01,2018,7,"New Brunswick","Total non-firm deliveries",NA
2018-07-01,2018,7,"New Brunswick","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"New Brunswick","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"New Brunswick","Total other deliveries",NA
2018-07-01,2018,7,"New Brunswick","Other deliveries to the United States",NA
2018-07-01,2018,7,"New Brunswick","Total electricity available for use within specific geographic border",913049
2018-07-01,2018,7,"Quebec","Total generation",16465017
2018-07-01,2018,7,"Quebec","Total receipts",2241552
2018-07-01,2018,7,"Quebec","Receipts from other provinces",2240398
2018-07-01,2018,7,"Quebec","Purchased receipts from the United States",1154
2018-07-01,2018,7,"Quebec","Other receipts from the United States",NA
2018-07-01,2018,7,"Quebec","Total deliveries",3820060
2018-07-01,2018,7,"Quebec","Deliveries to other provinces",1101104
2018-07-01,2018,7,"Quebec","Deliveries to the United States",2718956
2018-07-01,2018,7,"Quebec","Total firm deliveries",NA
2018-07-01,2018,7,"Quebec","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Quebec","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Quebec","Total non-firm deliveries",NA
2018-07-01,2018,7,"Quebec","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Quebec","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Quebec","Total other deliveries",NA
2018-07-01,2018,7,"Quebec","Other deliveries to the United States",NA
2018-07-01,2018,7,"Quebec","Total electricity available for use within specific geographic border",14886509
2018-07-01,2018,7,"Ontario","Total generation",13697316
2018-07-01,2018,7,"Ontario","Total receipts",1014061
2018-07-01,2018,7,"Ontario","Receipts from other provinces",989963
2018-07-01,2018,7,"Ontario","Purchased receipts from the United States",24098
2018-07-01,2018,7,"Ontario","Other receipts from the United States",NA
2018-07-01,2018,7,"Ontario","Total deliveries",1576996
2018-07-01,2018,7,"Ontario","Deliveries to other provinces",205826
2018-07-01,2018,7,"Ontario","Deliveries to the United States",1371170
2018-07-01,2018,7,"Ontario","Total firm deliveries",NA
2018-07-01,2018,7,"Ontario","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Ontario","Total non-firm deliveries",NA
2018-07-01,2018,7,"Ontario","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Ontario","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Ontario","Total other deliveries",NA
2018-07-01,2018,7,"Ontario","Other deliveries to the United States",NA
2018-07-01,2018,7,"Ontario","Total electricity available for use within specific geographic border",13134381
2018-07-01,2018,7,"Manitoba","Total generation",2840375
2018-07-01,2018,7,"Manitoba","Total receipts",2525
2018-07-01,2018,7,"Manitoba","Receipts from other provinces",1123
2018-07-01,2018,7,"Manitoba","Purchased receipts from the United States",1402
2018-07-01,2018,7,"Manitoba","Other receipts from the United States",NA
2018-07-01,2018,7,"Manitoba","Total deliveries",942421
2018-07-01,2018,7,"Manitoba","Deliveries to other provinces",38281
2018-07-01,2018,7,"Manitoba","Deliveries to the United States",904140
2018-07-01,2018,7,"Manitoba","Total firm deliveries",NA
2018-07-01,2018,7,"Manitoba","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Manitoba","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Manitoba","Total non-firm deliveries",NA
2018-07-01,2018,7,"Manitoba","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Manitoba","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Manitoba","Total other deliveries",NA
2018-07-01,2018,7,"Manitoba","Other deliveries to the United States",NA
2018-07-01,2018,7,"Manitoba","Total electricity available for use within specific geographic border",1900479
2018-07-01,2018,7,"Saskatchewan","Total generation",1981357
2018-07-01,2018,7,"Saskatchewan","Total receipts",34511
2018-07-01,2018,7,"Saskatchewan","Receipts from other provinces",14140
2018-07-01,2018,7,"Saskatchewan","Purchased receipts from the United States",20371
2018-07-01,2018,7,"Saskatchewan","Other receipts from the United States",NA
2018-07-01,2018,7,"Saskatchewan","Total deliveries",55774
2018-07-01,2018,7,"Saskatchewan","Deliveries to other provinces",51828
2018-07-01,2018,7,"Saskatchewan","Deliveries to the United States",3946
2018-07-01,2018,7,"Saskatchewan","Total firm deliveries",NA
2018-07-01,2018,7,"Saskatchewan","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Saskatchewan","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Saskatchewan","Total non-firm deliveries",NA
2018-07-01,2018,7,"Saskatchewan","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Saskatchewan","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Saskatchewan","Total other deliveries",NA
2018-07-01,2018,7,"Saskatchewan","Other deliveries to the United States",NA
2018-07-01,2018,7,"Saskatchewan","Total electricity available for use within specific geographic border",1960094
2018-07-01,2018,7,"Alberta","Total generation",6849537
2018-07-01,2018,7,"Alberta","Total receipts",261288
2018-07-01,2018,7,"Alberta","Receipts from other provinces",181663
2018-07-01,2018,7,"Alberta","Purchased receipts from the United States",79625
2018-07-01,2018,7,"Alberta","Total deliveries",52758
2018-07-01,2018,7,"Alberta","Deliveries to other provinces",33124
2018-07-01,2018,7,"Alberta","Deliveries to the United States",19634
2018-07-01,2018,7,"Alberta","Total firm deliveries",NA
2018-07-01,2018,7,"Alberta","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Alberta","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Alberta","Total non-firm deliveries",NA
2018-07-01,2018,7,"Alberta","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Alberta","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Alberta","Total electricity available for use within specific geographic border",7058067
2018-07-01,2018,7,"British Columbia","Total generation",6062353
2018-07-01,2018,7,"British Columbia","Total receipts",581296
2018-07-01,2018,7,"British Columbia","Receipts from other provinces",43090
2018-07-01,2018,7,"British Columbia","Purchased receipts from the United States",538206
2018-07-01,2018,7,"British Columbia","Other receipts from the United States",NA
2018-07-01,2018,7,"British Columbia","Total deliveries",1431127
2018-07-01,2018,7,"British Columbia","Deliveries to other provinces",142928
2018-07-01,2018,7,"British Columbia","Deliveries to the United States",1288199
2018-07-01,2018,7,"British Columbia","Total firm deliveries",NA
2018-07-01,2018,7,"British Columbia","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"British Columbia","Firm deliveries to the United States",NA
2018-07-01,2018,7,"British Columbia","Total non-firm deliveries",NA
2018-07-01,2018,7,"British Columbia","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"British Columbia","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"British Columbia","Total other deliveries",NA
2018-07-01,2018,7,"British Columbia","Other deliveries to the United States",NA
2018-07-01,2018,7,"British Columbia","Total electricity available for use within specific geographic border",5212522
2018-07-01,2018,7,"Yukon","Total generation",31651
2018-07-01,2018,7,"Yukon","Total electricity available for use within specific geographic border",31651
2018-07-01,2018,7,"Northwest Territories","Total generation",54942
2018-07-01,2018,7,"Northwest Territories","Total electricity available for use within specific geographic border",54942
2018-07-01,2018,7,"Nunavut","Total generation",13731
2018-07-01,2018,7,"Nunavut","Total electricity available for use within specific geographic border",13731
2018-08-01,2018,8,"Canada","Total generation",52023757
2018-08-01,2018,8,"Canada","Total receipts",721028
2018-08-01,2018,8,"Canada","Purchased receipts from the United States",721028
2018-08-01,2018,8,"Canada","Other receipts from the United States",NA
2018-08-01,2018,8,"Canada","Total deliveries",5885475
2018-08-01,2018,8,"Canada","Deliveries to the United States",5885475
2018-08-01,2018,8,"Canada","Total firm deliveries",NA
2018-08-01,2018,8,"Canada","Firm deliveries to the United States",NA
2018-08-01,2018,8,"Canada","Total non-firm deliveries",NA
2018-08-01,2018,8,"Canada","Non-firm deliveries to the United States",NA
2018-08-01,2018,8,"Canada","Total other deliveries",NA
2018-08-01,2018,8,"Canada","Other deliveries to the United States",NA
2018-08-01,2018,8,"Canada","Total electricity available for use within specific geographic border",46859310
2018-08-01,2018,8,"Newfoundland and Labrador","Total generation",3006122
2018-08-01,2018,8,"Newfoundland and Labrador","Total receipts",1257
2018-08-01,2018,8,"Newfoundland and Labrador","Receipts from other provinces",1257
2018-08-01,2018,8,"Newfoundland and Labrador","Purchased receipts from the United States",0
2018-08-01,2018,8,"Newfoundland and Labrador","Total deliveries",2264622
2018-08-01,2018,8,"Newfoundland and Labrador","Deliveries to other provinces",2100171
2018-08-01,2018,8,"Newfoundland and Labrador","Deliveries to the United States",164451
2018-08-01,2018,8,"Newfoundland and Labrador","Total firm deliveries",NA
2018-08-01,2018,8,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2018-08-01,2018,8,"Newfoundland and Labrador","Total non-firm deliveries",NA
2018-08-01,2018,8,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2018-08-01,2018,8,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",742757
2018-08-01,2018,8,"Prince Edward Island","Total generation",30945
2018-08-01,2018,8,"Prince Edward Island","Total receipts",108499
2018-08-01,2018,8,"Prince Edward Island","Receipts from other provinces",108499
2018-08-01,2018,8,"Prince Edward Island","Total deliveries",12821
2018-08-01,2018,8,"Prince Edward Island","Deliveries to other provinces",12821
2018-08-01,2018,8,"Prince Edward Island","Total firm deliveries",NA
2018-08-01,2018,8,"Prince Edward Island","Firm deliveries to other provinces",NA
2018-08-01,2018,8,"Prince Edward Island","Total non-firm deliveries",NA
2018-08-01,2018,8,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2018-08-01,2018,8,"Prince Edward Island","Total electricity available for use within specific geographic border",126623
2018-08-01,2018,8,"Nova Scotia","Total generation",741427
2018-08-01,2018,8,"Nova Scotia","Total receipts",83369
2018-08-01,2018,8,"Nova Scotia","Receipts from other provinces",83369
2018-08-01,2018,8,"Nova Scotia","Purchased receipts from the United States",0
2018-08-01,2018,8,"Nova Scotia","Total deliveries",710
2018-08-01,2018,8,"Nova Scotia","Deliveries to other provinces",355
2018-08-01,2018,8,"Nova Scotia","Deliveries to the United States",355
2018-08-01,2018,8,"Nova Scotia","Total firm deliveries",NA
2018-08-01,2018,8,"Nova Scotia","Firm deliveries to other provinces",NA
2018-08-01,2018,8,"Nova Scotia","Firm deliveries to the United States",NA
2018-08-01,2018,8,"Nova Scotia","Total non-firm deliveries",NA
2018-08-01,2018,8,"Nova Scotia","Non-firm deliveries to other provinces",NA
2018-08-01,2018,8,"Nova Scotia","Non-firm deliveries to the United States",NA
2018-08-01,2018,8,"Nova Scotia","Total electricity available for use within specific geographic border",824086
2018-08-01,2018,8,"New Brunswick","Total generation",1038826
2018-08-01,2018,8,"New Brunswick","Total receipts",160936
2018-08-01,2018,8,"New Brunswick","Receipts from other provinces",154882
2018-08-01,2018,8,"New Brunswick","Purchased receipts from the United States",6054
2018-08-01,2018,8,"New Brunswick","Other receipts from the United States",NA
2018-08-01,2018,8,"New Brunswick","Total deliveries",270714
2018-08-01,2018,8,"New Brunswick","Deliveries to other provinces",170189
2018-08-01,2018,8,"New Brunswick","Deliveries to the United States",100525
2018-08-01,2018,8,"New Brunswick","Total firm deliveries",NA
2018-08-01,2018,8,"New Brunswick","Firm deliveries to other provinces",NA
2018-08-01,2018,8,"New Brunswick","Firm deliveries to the United States",NA
2018-08-01,2018,8,"New Brunswick","Total non-firm deliveries",NA
2018-08-01,2018,8,"New Brunswick","Non-firm deliveries to other provinces",NA
2018-08-01,2018,8,"New Brunswick","Non-firm deliveries to the United States",NA
2018-08-01,2018,8,"New Brunswick","Total other deliveries",NA
2018-08-01,2018,8,"New Brunswick","Other deliveries to the United States",NA
2018-08-01,2018,8,"New Brunswick","Total electricity available for use within specific geographic border",929048
2018-08-01,2018,8,"Quebec","Total generation",16212264
2018-08-01,2018,8,"Quebec","Total receipts",2276165
2018-08-01,2018,8,"Quebec","Receipts from other provinces",2275907
2018-08-01,2018,8,"Quebec","Purchased receipts from the United States",258
2018-08-01,2018,8,"Quebec","Other receipts from the United States",NA
2018-08-01,2018,8,"Quebec","Total deliveries",3535560
2018-08-01,2018,8,"Quebec","Deliveries to other provinces",1142364
2018-08-01,2018,8,"Quebec","Deliveries to the United States",2393196
2018-08-01,2018,8,"Quebec","Total firm deliveries",NA
2018-08-01,2018,8,"Quebec","Firm deliveries to other provinces",NA
2018-08-01,2018,8,"Quebec","Firm deliveries to the United States",NA
2018-08-01,2018,8,"Quebec","Total non-firm deliveries",NA
2018-08-01,2018,8,"Quebec","Non-firm deliveries to other provinces",NA
2018-08-01,2018,8,"Quebec","Non-firm deliveries to the United States",NA
2018-08-01,2018,8,"Quebec","Total other deliveries",NA
2018-08-01,2018,8,"Quebec","Other deliveries to the United States",NA
2018-08-01,2018,8,"Quebec","Total electricity available for use within specific geographic border",14952869
2018-08-01,2018,8,"Ontario","Total generation",13571423
2018-08-01,2018,8,"Ontario","Total receipts",1036838
2018-08-01,2018,8,"Ontario","Receipts from other provinces",1016881
2018-08-01,2018,8,"Ontario","Purchased receipts from the United States",19957
2018-08-01,2018,8,"Ontario","Other receipts from the United States",NA
2018-08-01,2018,8,"Ontario","Total deliveries",1459272
2018-08-01,2018,8,"Ontario","Deliveries to other provinces",176091
2018-08-01,2018,8,"Ontario","Deliveries to the United States",1283181
